Painting,Detected_Objects
57726e7eedc2cb3880b74b0a.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); bush (count=1, max_conf=0.99)"
577284a1edc2cb3880fe7753.jpg,"urban area (count=150, max_conf=1.00)"
57726e34edc2cb3880b62340.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
577278e1edc2cb3880d95432.jpg,"urban area (count=142, max_conf=1.00); pole (count=2, max_conf=0.94); background (count=1, max_conf=0.99); sidewalk (count=1, max_conf=0.99); cage (count=1, max_conf=0.58); rail track (count=1, max_conf=0.51); gravel (count=1, max_conf=0.99)"
57727301edc2cb3880c73de3.jpg,"urban area (count=143, max_conf=1.00); background (count=6, max_conf=1.00); bathtub (count=1, max_conf=0.70)"
577283cdedc2cb3880fbdd74.jpg,"urban area (count=150, max_conf=1.00)"
577288a5edc2cb38800b2ed2.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=1.00); sidewalk (count=1, max_conf=0.93)"
57727760edc2cb3880d467bd.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); sidewalk (count=1, max_conf=0.99)"
57727c1bedc2cb3880e379f8.jpg,"urban area (count=137, max_conf=1.00); background (count=8, max_conf=1.00); refrigerator (count=4, max_conf=1.00); floor (count=1, max_conf=0.64)"
57728415edc2cb3880fca4a5.jpg,"urban area (count=145, max_conf=1.00); background (count=4, max_conf=0.99); grass (count=1, max_conf=0.52)"
57727d4eedc2cb3880e73cda.jpg,"urban area (count=140, max_conf=1.00); background (count=10, max_conf=0.98)"
57727a11edc2cb3880dd3d83.jpg,"urban area (count=122, max_conf=1.00); sand (count=1, max_conf=0.81); blanket (count=6, max_conf=1.00); food (count=1, max_conf=0.82); background (count=12, max_conf=1.00); dirt (count=1, max_conf=0.87); grass (count=1, max_conf=0.98); cage (count=1, max_conf=0.99); road (count=1, max_conf=0.72); hill (count=1, max_conf=0.81); sidewalk (count=1, max_conf=0.88)"
57726f4cedc2cb3880ba07ed.jpg,"urban area (count=145, max_conf=1.00); bush (count=3, max_conf=0.85); background (count=2, max_conf=0.95)"
57728736edc2cb388006b3a6.jpg,"urban area (count=150, max_conf=1.00)"
577270a4edc2cb3880bede3d.jpg,"urban area (count=150, max_conf=1.00)"
5772774dedc2cb3880d4552f.jpg,"urban area (count=140, max_conf=1.00); refrigerator (count=4, max_conf=1.00); background (count=6, max_conf=0.98)"
577285e5edc2cb3880026567.jpg,"urban area (count=137, max_conf=1.00); background (count=12, max_conf=0.97); door (count=1, max_conf=0.90)"
57728297edc2cb3880f81f5b.jpg,"urban area (count=130, max_conf=1.00); water (count=1, max_conf=0.57); background (count=16, max_conf=1.00); grass (count=2, max_conf=0.95); ceiling (count=1, max_conf=0.84)"
577284f5edc2cb3880ffa16a.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727e18edc2cb3880e9bbf3.jpg,"urban area (count=150, max_conf=1.00)"
57728415edc2cb3880fca3d5.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
577287afedc2cb388007fc5b.jpg,"urban area (count=150, max_conf=1.00)"
57727ec8edc2cb3880ec22bc.jpg,"background (count=3, max_conf=0.97); urban area (count=145, max_conf=1.00); stop sign (count=2, max_conf=0.86)"
57728396edc2cb3880fb360c.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.96)"
57727022edc2cb3880bcfca8.jpg,"urban area (count=150, max_conf=1.00)"
577285e5edc2cb3880026485.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
577279c7edc2cb3880dc742a.jpg,"urban area (count=150, max_conf=1.00)"
577284f8edc2cb3880ffa6c2.jpg,"urban area (count=150, max_conf=1.00)"
57727ffbedc2cb3880efd679.jpg,"urban area (count=149, max_conf=1.00); rail track (count=1, max_conf=0.56)"
57728395edc2cb3880fb355c.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
5772825cedc2cb3880f76c00.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=1.00); house (count=1, max_conf=0.64)"
57728aceedc2cb38801248fd.jpg,"urban area (count=134, max_conf=1.00); background (count=14, max_conf=1.00); blanket (count=1, max_conf=0.52); sink (count=1, max_conf=0.67)"
57728223edc2cb3880f6bf67.jpg,"urban area (count=145, max_conf=1.00); curtain (count=2, max_conf=0.99); cardboard (count=1, max_conf=0.74); background (count=2, max_conf=1.00)"
57727ab7edc2cb3880df987a.jpg,"urban area (count=127, max_conf=1.00); background (count=21, max_conf=0.99); door (count=2, max_conf=0.98)"
57728006edc2cb3880efe5d1.jpg,"urban area (count=149, max_conf=1.00); hill (count=1, max_conf=1.00)"
5772857bedc2cb3880011b30.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
57728478edc2cb3880fde8d1.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57726f0cedc2cb3880b945e5.jpg,"urban area (count=147, max_conf=1.00); background (count=3, max_conf=1.00)"
577277cbedc2cb3880d5a02b.jpg,"urban area (count=146, max_conf=1.00); blanket (count=1, max_conf=0.59); building (count=1, max_conf=0.73); background (count=1, max_conf=0.99); gravel (count=1, max_conf=1.00)"
57728335edc2cb3880fa1765.jpg,"urban area (count=150, max_conf=1.00)"
57727d39edc2cb3880e71c6c.jpg,"urban area (count=148, max_conf=1.00); food (count=1, max_conf=1.00); background (count=1, max_conf=1.00)"
577284e0edc2cb3880ff2caa.jpg,"urban area (count=139, max_conf=1.00); background (count=9, max_conf=0.99); sidewalk (count=2, max_conf=0.97)"
5772860bedc2cb388002f1d9.jpg,"urban area (count=149, max_conf=1.00); shelves (count=1, max_conf=1.00)"
57726e35edc2cb3880b624b8.jpg,"urban area (count=143, max_conf=1.00); background (count=4, max_conf=1.00); hill (count=1, max_conf=0.93); food (count=1, max_conf=0.95)"
5772846eedc2cb3880fdda75.jpg,"urban area (count=148, max_conf=1.00); dirt (count=1, max_conf=0.80); banner (count=1, max_conf=0.65)"
57726e38edc2cb3880b62a67.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=1.00); blinds (count=1, max_conf=0.87); river (count=1, max_conf=0.70)"
57727029edc2cb3880bd081a.jpg,"urban area (count=141, max_conf=1.00); background (count=6, max_conf=1.00); food (count=2, max_conf=0.95); road (count=1, max_conf=0.84)"
577287e4edc2cb388008a853.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.98)"
57727d86edc2cb3880e7e4a0.jpg,"urban area (count=145, max_conf=1.00); blanket (count=1, max_conf=0.91); background (count=2, max_conf=0.98); road (count=1, max_conf=0.54); gravel (count=1, max_conf=0.88)"
57727fadedc2cb3880eebc1e.jpg,"urban area (count=147, max_conf=1.00); desk (count=3, max_conf=0.93)"
57728133edc2cb3880f3b7ec.jpg,"urban area (count=146, max_conf=1.00); background (count=3, max_conf=0.90); road (count=1, max_conf=0.57)"
57727cd5edc2cb3880e5e21b.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); field (count=1, max_conf=0.62)"
577285c1edc2cb388002314d.jpg,"urban area (count=119, max_conf=1.00); background (count=31, max_conf=0.99)"
5772842cedc2cb3880fd1bd7.jpg,"urban area (count=148, max_conf=1.00); pavement (count=1, max_conf=0.84); gravel (count=1, max_conf=0.88)"
57728a54edc2cb3880108612.jpg,"urban area (count=140, max_conf=1.00); shower curtain (count=2, max_conf=0.88); background (count=6, max_conf=1.00); sky (count=1, max_conf=0.88); road (count=1, max_conf=0.86)"
57727d3eedc2cb3880e72395.jpg,"urban area (count=147, max_conf=1.00); toilet (count=3, max_conf=1.00)"
577278cdedc2cb3880d93786.jpg,"urban area (count=142, max_conf=1.00); bush (count=3, max_conf=0.99); food (count=1, max_conf=0.90); background (count=2, max_conf=1.00); building (count=1, max_conf=1.00); gravel (count=1, max_conf=0.64)"
58d2ef9bedc2c99878a544f4.jpg,"urban area (count=150, max_conf=1.00)"
5772798fedc2cb3880dbc6a0.jpg,"urban area (count=147, max_conf=1.00); background (count=2, max_conf=0.69); gravel (count=1, max_conf=1.00)"
577276bfedc2cb3880d28492.jpg,"urban area (count=120, max_conf=1.00); desk (count=30, max_conf=0.98)"
596e1177edc2c9b5a892856b.jpg,"urban area (count=131, max_conf=1.00); guard rail (count=12, max_conf=0.98); rail track (count=5, max_conf=1.00); cage (count=1, max_conf=0.72)"
57727802edc2cb3880d64fcf.jpg,"urban area (count=143, max_conf=1.00); background (count=3, max_conf=0.93); blanket (count=1, max_conf=0.99); cage (count=1, max_conf=0.83); food (count=1, max_conf=0.99); shelves (count=1, max_conf=0.59)"
5772845fedc2cb3880fdc0e9.jpg,"urban area (count=150, max_conf=1.00)"
57727de7edc2cb3880e91fd9.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727f44edc2cb3880ed8062.jpg,"urban area (count=149, max_conf=1.00); desk (count=1, max_conf=1.00)"
57726ff1edc2cb3880bc543b.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); refrigerator (count=1, max_conf=1.00)"
57726e92edc2cb3880b76d02.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.98); sidewalk (count=1, max_conf=0.99)"
5907058fedc2c962e0bdae25.jpg,"urban area (count=150, max_conf=1.00)"
57727d1dedc2cb3880e6a02e.jpg,"urban area (count=147, max_conf=1.00); building (count=1, max_conf=0.83); background (count=1, max_conf=0.93); gravel (count=1, max_conf=0.75)"
57727ee6edc2cb3880ec4dac.jpg,"urban area (count=150, max_conf=1.00)"
57727d68edc2cb3880e7bbd0.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.82)"
57726f93edc2cb3880bb1ffb.jpg,"urban area (count=134, max_conf=1.00); background (count=16, max_conf=1.00)"
57728295edc2cb3880f81d19.jpg,"urban area (count=99, max_conf=0.99); curtain (count=31, max_conf=0.99); background (count=9, max_conf=1.00); refrigerator (count=8, max_conf=1.00); sidewalk (count=1, max_conf=0.57)"
57728396edc2cb3880fb35cc.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727f79edc2cb3880ee0f61.jpg,"urban area (count=150, max_conf=1.00)"
57726f11edc2cb3880b94df9.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=0.98); refrigerator (count=2, max_conf=1.00)"
577287c4edc2cb3880081d4b.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.53); grass (count=1, max_conf=0.81)"
57726ea7edc2cb3880b7e98b.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); road (count=1, max_conf=0.97)"
59b2901eedc2caeb043310da.jpg,"urban area (count=137, max_conf=1.00); background (count=13, max_conf=0.99)"
5772765bedc2cb3880d146a4.jpg,"urban area (count=140, max_conf=1.00); background (count=7, max_conf=1.00); door (count=3, max_conf=1.00)"
57727f49edc2cb3880ed8882.jpg,"urban area (count=150, max_conf=1.00)"
57728a61edc2cb388010ef81.jpg,"urban area (count=149, max_conf=1.00); food (count=1, max_conf=0.70)"
57727f92edc2cb3880ee392c.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); curtain (count=1, max_conf=0.92)"
577289d6edc2cb38800f1756.jpg,"urban area (count=143, max_conf=1.00); background (count=5, max_conf=1.00); door (count=2, max_conf=0.74)"
57726e49edc2cb3880b69d4f.jpg,"urban area (count=122, max_conf=1.00); background (count=28, max_conf=0.99)"
57728400edc2cb3880fc8331.jpg,"urban area (count=150, max_conf=1.00)"
57727d70edc2cb3880e7c4e9.jpg,"urban area (count=150, max_conf=1.00)"
57728225edc2cb3880f6c23d.jpg,"urban area (count=150, max_conf=1.00)"
5772881aedc2cb38800955c9.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
57728ac8edc2cb3880123f3e.jpg,"urban area (count=146, max_conf=1.00); background (count=2, max_conf=0.93); sink (count=1, max_conf=0.92); sidewalk (count=1, max_conf=0.84)"
577280caedc2cb3880f26d05.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); snow (count=1, max_conf=1.00)"
577286deedc2cb3880058258.jpg,"urban area (count=149, max_conf=1.00); traffic light (count=1, max_conf=0.57)"
57726e1fedc2cb3880b5ffce.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.60)"
57727d1dedc2cb3880e69f6e.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=1.00)"
577288e2edc2cb38800be4d0.jpg,"urban area (count=150, max_conf=1.00)"
57728468edc2cb3880fdd007.jpg,"urban area (count=149, max_conf=0.99)"
57727ca6edc2cb3880e542d2.jpg,"urban area (count=114, max_conf=1.00); background (count=25, max_conf=1.00); curtain (count=2, max_conf=0.98); desk (count=7, max_conf=0.98); door (count=1, max_conf=1.00)"
577275ceedc2cb3880cf655e.jpg,"urban area (count=150, max_conf=1.00)"
57726e50edc2cb3880b6a78a.jpg,"urban area (count=147, max_conf=1.00); background (count=1, max_conf=0.99); grass (count=1, max_conf=0.69); food (count=1, max_conf=1.00)"
57727e18edc2cb3880e9bbe1.jpg,"urban area (count=150, max_conf=1.00)"
57728a53edc2cb3880108562.jpg,"background (count=17, max_conf=1.00); urban area (count=114, max_conf=1.00); shower curtain (count=16, max_conf=0.97); sink (count=1, max_conf=0.70); road (count=1, max_conf=0.94); curtain (count=1, max_conf=0.97)"
57728595edc2cb38800194bc.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=0.81)"
577282b9edc2cb3880f8a86c.jpg,"urban area (count=131, max_conf=0.99); dirt (count=2, max_conf=0.75); pole (count=1, max_conf=0.92); food (count=3, max_conf=0.99); cage (count=2, max_conf=0.87); sand (count=5, max_conf=1.00); background (count=1, max_conf=1.00); hill (count=3, max_conf=1.00); pavement (count=1, max_conf=0.83)"
577285a9edc2cb388001b4b3.jpg,"urban area (count=149, max_conf=1.00); refrigerator (count=1, max_conf=0.88)"
577277c2edc2cb3880d59281.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); food (count=1, max_conf=0.52)"
57728759edc2cb388006daca.jpg,"urban area (count=149, max_conf=1.00); gravel (count=1, max_conf=0.97)"
57727ab7edc2cb3880df97fa.jpg,"urban area (count=144, max_conf=1.00); door (count=1, max_conf=0.95); background (count=3, max_conf=0.98); building (count=1, max_conf=0.96); refrigerator (count=1, max_conf=0.89)"
57728984edc2cb38800de804.jpg,"urban area (count=145, max_conf=1.00); rail track (count=1, max_conf=0.96); background (count=2, max_conf=1.00); gravel (count=2, max_conf=0.99)"
57727d70edc2cb3880e7c4a3.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
577281c8edc2cb3880f5987c.jpg,"urban area (count=148, max_conf=1.00); background (count=2, max_conf=0.99)"
57726e25edc2cb3880b60a8b.jpg,"urban area (count=146, max_conf=1.00); dirt (count=1, max_conf=0.71); background (count=2, max_conf=0.88); hill (count=1, max_conf=0.81)"
577277fcedc2cb3880d646d5.jpg,"urban area (count=140, max_conf=1.00); desk (count=7, max_conf=1.00); background (count=2, max_conf=1.00); rail track (count=1, max_conf=0.85)"
5772756bedc2cb3880ce1d44.jpg,"urban area (count=143, max_conf=1.00); road (count=1, max_conf=0.69); background (count=5, max_conf=1.00); curtain (count=1, max_conf=1.00)"
591706d5edc2cc64a4ca7032.jpg,"urban area (count=149, max_conf=1.00); flooring (count=1, max_conf=0.74)"
57727f7bedc2cb3880ee1333.jpg,"urban area (count=150, max_conf=1.00)"
5772883dedc2cb388009e2ed.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.95); gravel (count=1, max_conf=0.91)"
57728781edc2cb3880075e70.jpg,"urban area (count=149, max_conf=1.00); blinds (count=1, max_conf=0.66)"
5772774fedc2cb3880d4580b.jpg,"urban area (count=146, max_conf=1.00); background (count=2, max_conf=1.00); leaves (count=1, max_conf=0.88); bush (count=1, max_conf=0.71)"
577280cbedc2cb3880f26e45.jpg,"urban area (count=144, max_conf=1.00); lake (count=5, max_conf=0.98); background (count=1, max_conf=0.99)"
577286c5edc2cb38800560ad.jpg,"urban area (count=149, max_conf=1.00); fog (count=1, max_conf=0.50)"
5772850cedc2cb3880ffc49b.jpg,"urban area (count=145, max_conf=1.00); background (count=1, max_conf=1.00); toilet (count=2, max_conf=1.00); refrigerator (count=1, max_conf=1.00); sidewalk (count=1, max_conf=0.92)"
57727d0bedc2cb3880e6856b.jpg,"urban area (count=146, max_conf=1.00); flooring (count=3, max_conf=0.99); background (count=1, max_conf=1.00)"
57727a0fedc2cb3880dd3a49.jpg,"urban area (count=146, max_conf=1.00); background (count=1, max_conf=1.00); desk (count=3, max_conf=1.00)"
57728709edc2cb3880061955.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=0.99); refrigerator (count=1, max_conf=0.63)"
577281a5edc2cb3880f50f9b.jpg,"urban area (count=150, max_conf=1.00)"
57727da7edc2cb3880e86aec.jpg,"urban area (count=146, max_conf=1.00); background (count=2, max_conf=0.98); flooring (count=1, max_conf=1.00); curtain (count=1, max_conf=0.99)"
585d2758edc2c93bbccdc0be.jpg,"urban area (count=149, max_conf=1.00); fog (count=1, max_conf=0.71)"
57726ff3edc2cb3880bc56b7.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
57728945edc2cb38800d30f4.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
5772755eedc2cb3880ce0e82.jpg,"background (count=17, max_conf=0.96); urban area (count=133, max_conf=1.00)"
577283a1edc2cb3880fb4727.jpg,"urban area (count=145, max_conf=1.00); door (count=3, max_conf=0.88); background (count=1, max_conf=1.00); desk (count=1, max_conf=0.95)"
577271d2edc2cb3880c2e307.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=0.99)"
57727259edc2cb3880c4cb0a.jpg,"urban area (count=145, max_conf=1.00); background (count=4, max_conf=1.00); flooring (count=1, max_conf=0.99)"
5772786cedc2cb3880d7f869.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
5772867cedc2cb38800448cc.jpg,"background (count=26, max_conf=1.00); urban area (count=115, max_conf=0.99); refrigerator (count=5, max_conf=0.98)"
589c5342edc2cd40d4ab550b.jpg,"urban area (count=147, max_conf=1.00); background (count=3, max_conf=1.00)"
57727637edc2cb3880d0b610.jpg,"urban area (count=150, max_conf=1.00)"
57727e84edc2cb3880eb0f01.jpg,"urban area (count=146, max_conf=1.00); background (count=3, max_conf=0.98); hill (count=1, max_conf=0.68)"
57727d40edc2cb3880e72749.jpg,"urban area (count=144, max_conf=1.00); blinds (count=1, max_conf=0.58); background (count=3, max_conf=1.00); blanket (count=1, max_conf=1.00); house (count=1, max_conf=0.62)"
57728136edc2cb3880f3bbd5.jpg,"urban area (count=149, max_conf=1.00); background (count=1, max_conf=1.00)"
57727e01edc2cb3880e99c27.jpg,"urban area (count=148, max_conf=1.00); background (count=1, max_conf=1.00); gravel (count=1, max_conf=1.00)"
